tool	rank	metric	sample	value
sylph_marmg_v0.5.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_5	2.9658434274716505
sylph_marmg_v0.5.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7131346008110795
sylph_marmg_v0.5.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_5	3.349039141459142
sylph_marmg_v0.5.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7167048612523803
sylph_marmg_v0.5.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_5	4.008589107095106
sylph_marmg_v0.5.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7496743022404186
sylph_marmg_v0.5.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_5	4.47516466329273
sylph_marmg_v0.5.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7658305206425051
sylph_marmg_v0.5.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_5	2.0
sylph_marmg_v0.5.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_5	1.0
sylph_marmg_v0.5.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_5	1.0
sylph_marmg_v0.5.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_5	1.0
sylph_marmg_v0.5.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_5	1.0
sylph_marmg_v0.5.profile	phylum	True positives	marmgCAMI2_short_read_sample_5	18.0
sylph_marmg_v0.5.profile	phylum	False negatives	marmgCAMI2_short_read_sample_5	2.0
sylph_marmg_v0.5.profile	phylum	False positives	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	phylum	Completeness	marmgCAMI2_short_read_sample_5	0.9
sylph_marmg_v0.5.profile	phylum	Purity	marmgCAMI2_short_read_sample_5	1.0
sylph_marmg_v0.5.profile	phylum	F1 score	marmgCAMI2_short_read_sample_5	0.9473684210526316
sylph_marmg_v0.5.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_5	0.9
sylph_marmg_v0.5.profile	class	True positives	marmgCAMI2_short_read_sample_5	27.0
sylph_marmg_v0.5.profile	class	False negatives	marmgCAMI2_short_read_sample_5	2.0
sylph_marmg_v0.5.profile	class	False positives	marmgCAMI2_short_read_sample_5	2.0
sylph_marmg_v0.5.profile	class	Completeness	marmgCAMI2_short_read_sample_5	0.9310344827586207
sylph_marmg_v0.5.profile	class	Purity	marmgCAMI2_short_read_sample_5	0.9310344827586207
sylph_marmg_v0.5.profile	class	F1 score	marmgCAMI2_short_read_sample_5	0.9310344827586207
sylph_marmg_v0.5.profile	class	Jaccard index	marmgCAMI2_short_read_sample_5	0.8709677419354839
sylph_marmg_v0.5.profile	order	True positives	marmgCAMI2_short_read_sample_5	61.0
sylph_marmg_v0.5.profile	order	False negatives	marmgCAMI2_short_read_sample_5	5.0
sylph_marmg_v0.5.profile	order	False positives	marmgCAMI2_short_read_sample_5	3.0
sylph_marmg_v0.5.profile	order	Completeness	marmgCAMI2_short_read_sample_5	0.9242424242424242
sylph_marmg_v0.5.profile	order	Purity	marmgCAMI2_short_read_sample_5	0.953125
sylph_marmg_v0.5.profile	order	F1 score	marmgCAMI2_short_read_sample_5	0.9384615384615383
sylph_marmg_v0.5.profile	order	Jaccard index	marmgCAMI2_short_read_sample_5	0.8840579710144928
sylph_marmg_v0.5.profile	family	True positives	marmgCAMI2_short_read_sample_5	102.0
sylph_marmg_v0.5.profile	family	False negatives	marmgCAMI2_short_read_sample_5	5.0
sylph_marmg_v0.5.profile	family	False positives	marmgCAMI2_short_read_sample_5	5.0
sylph_marmg_v0.5.profile	family	Completeness	marmgCAMI2_short_read_sample_5	0.9532710280373832
sylph_marmg_v0.5.profile	family	Purity	marmgCAMI2_short_read_sample_5	0.9532710280373832
sylph_marmg_v0.5.profile	family	F1 score	marmgCAMI2_short_read_sample_5	0.9532710280373832
sylph_marmg_v0.5.profile	family	Jaccard index	marmgCAMI2_short_read_sample_5	0.9107142857142857
sylph_marmg_v0.5.profile	genus	True positives	marmgCAMI2_short_read_sample_5	202.0
sylph_marmg_v0.5.profile	genus	False negatives	marmgCAMI2_short_read_sample_5	12.0
sylph_marmg_v0.5.profile	genus	False positives	marmgCAMI2_short_read_sample_5	8.0
sylph_marmg_v0.5.profile	genus	Completeness	marmgCAMI2_short_read_sample_5	0.9439252336448598
sylph_marmg_v0.5.profile	genus	Purity	marmgCAMI2_short_read_sample_5	0.9619047619047619
sylph_marmg_v0.5.profile	genus	F1 score	marmgCAMI2_short_read_sample_5	0.9528301886792454
sylph_marmg_v0.5.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_5	0.9099099099099099
sylph_marmg_v0.5.profile	species	True positives	marmgCAMI2_short_read_sample_5	310.0
sylph_marmg_v0.5.profile	species	False negatives	marmgCAMI2_short_read_sample_5	21.0
sylph_marmg_v0.5.profile	species	False positives	marmgCAMI2_short_read_sample_5	35.0
sylph_marmg_v0.5.profile	species	Completeness	marmgCAMI2_short_read_sample_5	0.9365558912386707
sylph_marmg_v0.5.profile	species	Purity	marmgCAMI2_short_read_sample_5	0.8985507246376812
sylph_marmg_v0.5.profile	species	F1 score	marmgCAMI2_short_read_sample_5	0.9171597633136095
sylph_marmg_v0.5.profile	species	Jaccard index	marmgCAMI2_short_read_sample_5	0.8469945355191257
sylph_marmg_v0.5.profile	strain	True positives	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	strain	False negatives	marmgCAMI2_short_read_sample_5	504.0
sylph_marmg_v0.5.profile	strain	False positives	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	strain	Completeness	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	strain	Purity	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_5	0.0
sylph_marmg_v0.5.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_5	0.02991200000000011
sylph_marmg_v0.5.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_5	0.0698600000000003
sylph_marmg_v0.5.profile	class	L1 norm error	marmgCAMI2_short_read_sample_5	0.05633399999999999
sylph_marmg_v0.5.profile	order	L1 norm error	marmgCAMI2_short_read_sample_5	0.09868100000000016
sylph_marmg_v0.5.profile	family	L1 norm error	marmgCAMI2_short_read_sample_5	0.09708199999999996
sylph_marmg_v0.5.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_5	0.11081400000000002
sylph_marmg_v0.5.profile	species	L1 norm error	marmgCAMI2_short_read_sample_5	0.2563739999999999
sylph_marmg_v0.5.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_5	0.0120740277142857
sylph_marmg_v0.5.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_5	0.33812456182160155
sylph_marmg_v0.5.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_5	1.8689173333453248
sylph_marmg_v0.5.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_5	1855.9979000000005
sylph_marmg_v0.5.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_5	1.0000020000000003
sylph_marmg_v0.5.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_5	1.000002
sylph_marmg_v0.5.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9684259999999998
sylph_marmg_v0.5.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9686630000000004
sylph_marmg_v0.5.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9589900000000003
sylph_marmg_v0.5.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9955500000000006
sylph_marmg_v0.5.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_5	1.0000019999999998
sylph_marmg_v0.5.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_5	2.0
sylph_marmg_v0.5.profile	phylum	Taxon counts	marmgCAMI2_short_read_sample_5	18.0
sylph_marmg_v0.5.profile	class	Taxon counts	marmgCAMI2_short_read_sample_5	29.0
sylph_marmg_v0.5.profile	order	Taxon counts	marmgCAMI2_short_read_sample_5	64.0
sylph_marmg_v0.5.profile	family	Taxon counts	marmgCAMI2_short_read_sample_5	107.0
sylph_marmg_v0.5.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_5	210.0
sylph_marmg_v0.5.profile	species	Taxon counts	marmgCAMI2_short_read_sample_5	345.0
sylph_marmg_v0.5.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.024718999999999967
sylph_marmg_v0.5.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.04109379453102719
sylph_marmg_v0.5.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.029369456579684483
sylph_marmg_v0.5.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.05187741583489147
sylph_marmg_v0.5.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.059937803616420426
sylph_marmg_v0.5.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.06905997076021922
sylph_marmg_v0.5.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.1535812341729975
sylph_marmg_v0.5.profile	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_6	0.2960606394036502
sylph_marmg_v0.5.profile	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_6	0.4271252162700618
sylph_marmg_v0.5.profile	phylum	Shannon diversity	marmgCAMI2_short_read_sample_6	1.1999010812213236
sylph_marmg_v0.5.profile	phylum	Shannon equitability	marmgCAMI2_short_read_sample_6	0.40751433115486435
sylph_marmg_v0.5.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_6	1.8350080602692709
sylph_marmg_v0.5.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_6	0.5395182502970491
sylph_marmg_v0.5.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_6	3.0124071499218212
sylph_marmg_v0.5.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_6	0.7090527300364158
sylph_marmg_v0.5.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_6	3.4333358744452345
sylph_marmg_v0.5.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_6	0.7290187614655318
sylph_marmg_v0.5.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_6	4.058707430851153
sylph_marmg_v0.5.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_6	0.7631846283177425
sylph_marmg_v0.5.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_6	4.609943619019884
sylph_marmg_v0.5.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_6	0.7904726538946287
sylph_marmg_v0.5.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_6	2.0
sylph_marmg_v0.5.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_6	1.0
sylph_marmg_v0.5.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_6	1.0
sylph_marmg_v0.5.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_6	1.0
sylph_marmg_v0.5.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_6	1.0
sylph_marmg_v0.5.profile	phylum	True positives	marmgCAMI2_short_read_sample_6	19.0
sylph_marmg_v0.5.profile	phylum	False negatives	marmgCAMI2_short_read_sample_6	3.0
sylph_marmg_v0.5.profile	phylum	False positives	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	phylum	Completeness	marmgCAMI2_short_read_sample_6	0.8636363636363636
sylph_marmg_v0.5.profile	phylum	Purity	marmgCAMI2_short_read_sample_6	1.0
sylph_marmg_v0.5.profile	phylum	F1 score	marmgCAMI2_short_read_sample_6	0.9268292682926829
sylph_marmg_v0.5.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_6	0.8636363636363636
sylph_marmg_v0.5.profile	class	True positives	marmgCAMI2_short_read_sample_6	28.0
sylph_marmg_v0.5.profile	class	False negatives	marmgCAMI2_short_read_sample_6	2.0
sylph_marmg_v0.5.profile	class	False positives	marmgCAMI2_short_read_sample_6	2.0
sylph_marmg_v0.5.profile	class	Completeness	marmgCAMI2_short_read_sample_6	0.9333333333333333
sylph_marmg_v0.5.profile	class	Purity	marmgCAMI2_short_read_sample_6	0.9333333333333333
sylph_marmg_v0.5.profile	class	F1 score	marmgCAMI2_short_read_sample_6	0.9333333333333333
sylph_marmg_v0.5.profile	class	Jaccard index	marmgCAMI2_short_read_sample_6	0.875
sylph_marmg_v0.5.profile	order	True positives	marmgCAMI2_short_read_sample_6	67.0
sylph_marmg_v0.5.profile	order	False negatives	marmgCAMI2_short_read_sample_6	3.0
sylph_marmg_v0.5.profile	order	False positives	marmgCAMI2_short_read_sample_6	3.0
sylph_marmg_v0.5.profile	order	Completeness	marmgCAMI2_short_read_sample_6	0.9571428571428572
sylph_marmg_v0.5.profile	order	Purity	marmgCAMI2_short_read_sample_6	0.9571428571428572
sylph_marmg_v0.5.profile	order	F1 score	marmgCAMI2_short_read_sample_6	0.9571428571428572
sylph_marmg_v0.5.profile	order	Jaccard index	marmgCAMI2_short_read_sample_6	0.9178082191780822
sylph_marmg_v0.5.profile	family	True positives	marmgCAMI2_short_read_sample_6	107.0
sylph_marmg_v0.5.profile	family	False negatives	marmgCAMI2_short_read_sample_6	3.0
sylph_marmg_v0.5.profile	family	False positives	marmgCAMI2_short_read_sample_6	4.0
sylph_marmg_v0.5.profile	family	Completeness	marmgCAMI2_short_read_sample_6	0.9727272727272728
sylph_marmg_v0.5.profile	family	Purity	marmgCAMI2_short_read_sample_6	0.963963963963964
sylph_marmg_v0.5.profile	family	F1 score	marmgCAMI2_short_read_sample_6	0.9683257918552037
sylph_marmg_v0.5.profile	family	Jaccard index	marmgCAMI2_short_read_sample_6	0.9385964912280702
sylph_marmg_v0.5.profile	genus	True positives	marmgCAMI2_short_read_sample_6	199.0
sylph_marmg_v0.5.profile	genus	False negatives	marmgCAMI2_short_read_sample_6	11.0
sylph_marmg_v0.5.profile	genus	False positives	marmgCAMI2_short_read_sample_6	5.0
sylph_marmg_v0.5.profile	genus	Completeness	marmgCAMI2_short_read_sample_6	0.9476190476190476
sylph_marmg_v0.5.profile	genus	Purity	marmgCAMI2_short_read_sample_6	0.9754901960784313
sylph_marmg_v0.5.profile	genus	F1 score	marmgCAMI2_short_read_sample_6	0.961352657004831
sylph_marmg_v0.5.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_6	0.9255813953488372
sylph_marmg_v0.5.profile	species	True positives	marmgCAMI2_short_read_sample_6	300.0
sylph_marmg_v0.5.profile	species	False negatives	marmgCAMI2_short_read_sample_6	26.0
sylph_marmg_v0.5.profile	species	False positives	marmgCAMI2_short_read_sample_6	41.0
sylph_marmg_v0.5.profile	species	Completeness	marmgCAMI2_short_read_sample_6	0.9202453987730062
sylph_marmg_v0.5.profile	species	Purity	marmgCAMI2_short_read_sample_6	0.8797653958944281
sylph_marmg_v0.5.profile	species	F1 score	marmgCAMI2_short_read_sample_6	0.8995502248875561
sylph_marmg_v0.5.profile	species	Jaccard index	marmgCAMI2_short_read_sample_6	0.8174386920980926
sylph_marmg_v0.5.profile	strain	True positives	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	strain	False negatives	marmgCAMI2_short_read_sample_6	510.0
sylph_marmg_v0.5.profile	strain	False positives	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	strain	Completeness	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	strain	Purity	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_6	0.0
sylph_marmg_v0.5.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_6	0.049437999999999926
sylph_marmg_v0.5.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_6	0.08218799999999969
sylph_marmg_v0.5.profile	class	L1 norm error	marmgCAMI2_short_read_sample_6	0.056248999999999875
sylph_marmg_v0.5.profile	order	L1 norm error	marmgCAMI2_short_read_sample_6	0.10107500000000004
sylph_marmg_v0.5.profile	family	L1 norm error	marmgCAMI2_short_read_sample_6	0.11575800000000004
sylph_marmg_v0.5.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_6	0.1371290000000001
sylph_marmg_v0.5.profile	species	L1 norm error	marmgCAMI2_short_read_sample_6	0.28807999999999995
sylph_marmg_v0.5.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_6	0.01366760190476189
sylph_marmg_v0.5.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_6	0.37531740003946545
sylph_marmg_v0.5.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_6	1.9744279999999912
sylph_marmg_v0.5.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_6	2063.9993400000003
sylph_marmg_v0.5.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9999999999999999
sylph_marmg_v0.5.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9999999999999999
sylph_marmg_v0.5.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_6	0.971991
sylph_marmg_v0.5.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9754329999999998
sylph_marmg_v0.5.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9670920000000003
sylph_marmg_v0.5.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9960610000000006
sylph_marmg_v0.5.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_6	1.0000000000000002
sylph_marmg_v0.5.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_6	2.0
sylph_marmg_v0.5.profile	phylum	Taxon counts	marmgCAMI2_short_read_sample_6	19.0
sylph_marmg_v0.5.profile	class	Taxon counts	marmgCAMI2_short_read_sample_6	30.0
sylph_marmg_v0.5.profile	order	Taxon counts	marmgCAMI2_short_read_sample_6	70.0
sylph_marmg_v0.5.profile	family	Taxon counts	marmgCAMI2_short_read_sample_6	111.0
sylph_marmg_v0.5.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_6	204.0
sylph_marmg_v0.5.profile	species	Taxon counts	marmgCAMI2_short_read_sample_6	341.0
sylph_marmg_v0.5.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.02290306870920579
sylph_marmg_v0.5.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.045971367770942094
sylph_marmg_v0.5.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.03484008716629226
sylph_marmg_v0.5.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.05474515046727764
sylph_marmg_v0.5.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.05993164862414606
sylph_marmg_v0.5.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.07218863257481987
sylph_marmg_v0.5.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.13636913575884885
sylph_marmg_v0.5.profile	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_7	0.33442203471828613
sylph_marmg_v0.5.profile	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_7	0.4824690110520682
sylph_marmg_v0.5.profile	phylum	Shannon diversity	marmgCAMI2_short_read_sample_7	1.1315262961934542
sylph_marmg_v0.5.profile	phylum	Shannon equitability	marmgCAMI2_short_read_sample_7	0.39148123181810573
sylph_marmg_v0.5.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_7	1.7524607833110097
sylph_marmg_v0.5.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_7	0.531719516031625
sylph_marmg_v0.5.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_7	2.9346343573669
sylph_marmg_v0.5.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7030096077885626
sylph_marmg_v0.5.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_7	3.3265358944517422
sylph_marmg_v0.5.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7192552321382216
sylph_marmg_v0.5.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_7	3.8866029965332216
sylph_marmg_v0.5.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7437411798171917
sylph_marmg_v0.5.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_7	4.443561291536576
sylph_marmg_v0.5.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7808928991577058
sylph_marmg_v0.5.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_7	2.0
sylph_marmg_v0.5.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_7	1.0
sylph_marmg_v0.5.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_7	1.0
sylph_marmg_v0.5.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_7	1.0
sylph_marmg_v0.5.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
sylph_marmg_v0.5.profile	phylum	True positives	marmgCAMI2_short_read_sample_7	18.0
sylph_marmg_v0.5.profile	phylum	False negatives	marmgCAMI2_short_read_sample_7	2.0
sylph_marmg_v0.5.profile	phylum	False positives	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	phylum	Completeness	marmgCAMI2_short_read_sample_7	0.9
sylph_marmg_v0.5.profile	phylum	Purity	marmgCAMI2_short_read_sample_7	1.0
sylph_marmg_v0.5.profile	phylum	F1 score	marmgCAMI2_short_read_sample_7	0.9473684210526316
sylph_marmg_v0.5.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_7	0.9
sylph_marmg_v0.5.profile	class	True positives	marmgCAMI2_short_read_sample_7	26.0
sylph_marmg_v0.5.profile	class	False negatives	marmgCAMI2_short_read_sample_7	2.0
sylph_marmg_v0.5.profile	class	False positives	marmgCAMI2_short_read_sample_7	1.0
sylph_marmg_v0.5.profile	class	Completeness	marmgCAMI2_short_read_sample_7	0.9285714285714286
sylph_marmg_v0.5.profile	class	Purity	marmgCAMI2_short_read_sample_7	0.9629629629629629
sylph_marmg_v0.5.profile	class	F1 score	marmgCAMI2_short_read_sample_7	0.9454545454545454
sylph_marmg_v0.5.profile	class	Jaccard index	marmgCAMI2_short_read_sample_7	0.896551724137931
sylph_marmg_v0.5.profile	order	True positives	marmgCAMI2_short_read_sample_7	63.0
sylph_marmg_v0.5.profile	order	False negatives	marmgCAMI2_short_read_sample_7	3.0
sylph_marmg_v0.5.profile	order	False positives	marmgCAMI2_short_read_sample_7	2.0
sylph_marmg_v0.5.profile	order	Completeness	marmgCAMI2_short_read_sample_7	0.9545454545454546
sylph_marmg_v0.5.profile	order	Purity	marmgCAMI2_short_read_sample_7	0.9692307692307692
sylph_marmg_v0.5.profile	order	F1 score	marmgCAMI2_short_read_sample_7	0.9618320610687022
sylph_marmg_v0.5.profile	order	Jaccard index	marmgCAMI2_short_read_sample_7	0.9264705882352942
sylph_marmg_v0.5.profile	family	True positives	marmgCAMI2_short_read_sample_7	99.0
sylph_marmg_v0.5.profile	family	False negatives	marmgCAMI2_short_read_sample_7	5.0
sylph_marmg_v0.5.profile	family	False positives	marmgCAMI2_short_read_sample_7	3.0
sylph_marmg_v0.5.profile	family	Completeness	marmgCAMI2_short_read_sample_7	0.9519230769230769
sylph_marmg_v0.5.profile	family	Purity	marmgCAMI2_short_read_sample_7	0.9705882352941176
sylph_marmg_v0.5.profile	family	F1 score	marmgCAMI2_short_read_sample_7	0.9611650485436893
sylph_marmg_v0.5.profile	family	Jaccard index	marmgCAMI2_short_read_sample_7	0.9252336448598131
sylph_marmg_v0.5.profile	genus	True positives	marmgCAMI2_short_read_sample_7	179.0
sylph_marmg_v0.5.profile	genus	False negatives	marmgCAMI2_short_read_sample_7	11.0
sylph_marmg_v0.5.profile	genus	False positives	marmgCAMI2_short_read_sample_7	7.0
sylph_marmg_v0.5.profile	genus	Completeness	marmgCAMI2_short_read_sample_7	0.9421052631578948
sylph_marmg_v0.5.profile	genus	Purity	marmgCAMI2_short_read_sample_7	0.9623655913978495
sylph_marmg_v0.5.profile	genus	F1 score	marmgCAMI2_short_read_sample_7	0.9521276595744681
sylph_marmg_v0.5.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_7	0.9086294416243654
sylph_marmg_v0.5.profile	species	True positives	marmgCAMI2_short_read_sample_7	260.0
sylph_marmg_v0.5.profile	species	False negatives	marmgCAMI2_short_read_sample_7	22.0
sylph_marmg_v0.5.profile	species	False positives	marmgCAMI2_short_read_sample_7	36.0
sylph_marmg_v0.5.profile	species	Completeness	marmgCAMI2_short_read_sample_7	0.9219858156028369
sylph_marmg_v0.5.profile	species	Purity	marmgCAMI2_short_read_sample_7	0.8783783783783784
sylph_marmg_v0.5.profile	species	F1 score	marmgCAMI2_short_read_sample_7	0.8996539792387545
sylph_marmg_v0.5.profile	species	Jaccard index	marmgCAMI2_short_read_sample_7	0.8176100628930818
sylph_marmg_v0.5.profile	strain	True positives	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	strain	False negatives	marmgCAMI2_short_read_sample_7	433.0
sylph_marmg_v0.5.profile	strain	False positives	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	strain	Completeness	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	strain	Purity	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_7	0.0
sylph_marmg_v0.5.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_7	0.04580599999999931
sylph_marmg_v0.5.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_7	0.09194199999999984
sylph_marmg_v0.5.profile	class	L1 norm error	marmgCAMI2_short_read_sample_7	0.06722900000000004
sylph_marmg_v0.5.profile	order	L1 norm error	marmgCAMI2_short_read_sample_7	0.10646699999999994
sylph_marmg_v0.5.profile	family	L1 norm error	marmgCAMI2_short_read_sample_7	0.11509099999999998
sylph_marmg_v0.5.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_7	0.14259499999999994
sylph_marmg_v0.5.profile	species	L1 norm error	marmgCAMI2_short_read_sample_7	0.25473400000000007
sylph_marmg_v0.5.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_7	0.013793090666666626
sylph_marmg_v0.5.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_7	0.3571709948686467
sylph_marmg_v0.5.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_7	1.9871291589949498
sylph_marmg_v0.5.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_7	1679.9994900000006
sylph_marmg_v0.5.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9999939999999994
sylph_marmg_v0.5.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9999939999999996
